LocationID	LocationName	StartDate	EndDate	SPA
4140102	Oude Schelde Eendekooi + omgeving	NA	NA	1
4140103	Kragewiel BORNEM	NA	NA	0
4140104	Breeven BORNEM	NA	NA	0
4140106	Schelde Notelaer	NA	NA	1
4140110	Wiel aan Temsestwg BORNEM	NA	NA	0
4140202	Noordelijk Eiland BORNEM	NA	NA	0
4140203	Zuidelijk Eiland BORNEM	NA	NA	0
4140205	Rupel monding tot Wintam-sas	NA	NA	0
4140206	Rupel Wintam-sas tot brug Boom	NA	NA	0
4140212	Foutewiel WINTAM	NA	NA	0
4140213	Grote Weel WINTAM	NA	NA	0
4140215	Nieuw Kanaal BORNEM	NA	NA	0
4140501	Schelde Ballooi	NA	NA	1
4141802	Oud Kanaal PUURS-BORNEM	NA	NA	0
4141903	Oude Schelde Weert-sas tot kasteel	NA	NA	1
4141904	Oude Schelde Eendekooi tot einde	NA	NA	1
4142101	Visvijver EIKEVLIET	NA	NA	0
4142302	Zeuthoeve PUURS (weilandgebied)	NA	NA	0
4142701	Fort Liezele LIEZELE-PUURS	NA	NA	0
4142801	Fort BREENDONK	NA	NA	0
4142901	Kanaal Willebroek - Rupel	NA	NA	0
4142902	Kanaal Willebroek - Tisselt	NA	NA	0
4143001	Wielen Park HINGENE	NA	NA	0
4143002	Visvijvers Rijksweg Klein-Mechelen HINGENE	NA	NA	0
4143003	Het Moer HINGENE	NA	NA	0
4143101	Schelde veer Baasrode - Oude Briel	NA	NA	1
4143102	Schelde Oude Briel - St. Amands	NA	NA	1
4143103	Schelde St. Amands - Mariekerke	NA	NA	1
4143104	Schelde Mariekerke - Branst	NA	NA	1
4143105	Schelde Branst - Veer Hamme	NA	NA	1
4143106	Schelde Veer Hamme tot Durmemonding	NA	NA	1
4143107	Schelde Durmemonding tot Tielrode (sluis)	NA	NA	1
4143108	Schelde Tielrode (sluis) tot brug Temse	NA	NA	1
4143109	Schelde brug Temse tot Notelaer/Ballooi	NA	NA	1
4143110	Schelde Notelaer/Ballooi tot Rupelmonding	NA	NA	1
4143111	Schelde Veer Hemiksem - Rupelmonding (LO en RO)	NA	NA	0
4180101	Oud Heverlee Noord OUD-HEVERLEE	NA	NA	1
4180102	Oud Heverlee Zuid OUD-HEVERLEE	NA	NA	1
4180103	t Zoet Water OUD-HEVERLEE	NA	NA	0
4180201	Neerijse Grote Bron HULDENBERG	NA	NA	1
4180202	Neerijse Kliniekvijvers HULDENBERG	NA	NA	1
4180301	Groot Broek St. Agatha-Rode HULDENBERG	NA	NA	1
4180501	Wilsele Noord LEUVEN	NA	NA	0
4180502	Wilsele Zuid LEUVEN	NA	NA	0
4180601	Provinciaal Domein Kessel-Lo LEUVEN	NA	NA	0
4180701	Abdij van 't Park Heverlee LEUVEN	NA	NA	0
4180703	Arenbergpark HEVERLEE	NA	NA	0
4181103	Florival HULDENBERG	NA	NA	1
4181401	Visvijvers Erps-Kwerps KORTENBERG	NA	NA	0
4181501	Kasteelvijver Leefdaal BERTEM	NA	NA	0
4181601	Kasteelpark HULDENBERG	NA	NA	0
4181701	Kanaal Leuven-Mechelen tussen Vaartkom en grens Wijgmaal -Tildonk	NA	NA	0
4181702	Dijle zone 1 (grens Wijgmaal-Rotselaar en ring Leuven (Twee waters)	NA	NA	0
4181703	Dijle zone 2 (ring Leuven (Volmolen) tot E40-snelweg)	NA	NA	0
4181704	Dijle en weiden zone3 (tussen E40 en brug Korbeek-Dijle)	NA	NA	1
4181705	Dijle, IJse en weiden zone 4 (tussen brug Korbeek-Dijle en brug St.Joris-Weert)	NA	NA	1
4181706	Dijle en Laan zone 5 (van brug St.Joris-Weert tot brug St.Agatha-Rode)	NA	NA	1
4181707	Dijle en weiden zone 6 (van brug St.Agatha-Rode tot grens Florival-Archennes	NA	NA	1
4181801	Vijvers IJssevallei OVERIJSE	NA	NA	0
4230101	Vijvers HOEGAARDEN	NA	NA	0
4230103	Mariadal HOEGAARDEN	NA	NA	0
4230104	Zétrud HOEGAARDEN	NA	NA	0
4230105	Schoorbroek Rosdel HOEGAARDEN	NA	NA	0
4230106	Getebeemden HOEGAARDEN	NA	NA	0
4230302	Demeroevers TESTELT	NA	NA	1
4230303	Vierkensbroek TESTELT	NA	NA	1
4230304	Dood Broek TESTELT	NA	NA	1
4230305	Stationsvijver TESTELT	NA	NA	1
4230306	Kuilen TESTELT	NA	NA	1
4230307	Snippenweide TESTELT	NA	NA	0
4230401	Kloosterbeemden ZICHEM	NA	NA	1
4230402	Kraanrijk ZICHEM	NA	NA	1
4230501	Plas ROTSELAAR	NA	NA	0
4230601	Bezinkingsputten TIENEN	NA	NA	0
4230602	Viander TIENEN	NA	NA	0
4230603	Mulk Gete TIENEN	NA	NA	0
4230604	Gete Borggracht TIENEN	NA	NA	0
4230701	Domein Herkenrode WESPELAAR	NA	NA	0
4230801	Vijvers ROOSBEEK	NA	NA	0
4230901	Wallen DIEST	NA	NA	1
4230902	Webbekomsbroek DIEST	NA	NA	0
4230903	Vallei van de Drie Beken	NA	NA	0
4230904	Willebroek Bos	NA	NA	0
4231001	De Beemden LANDEN	NA	NA	0
4231101	Zandgroeve KERKOM	NA	NA	0
4231201	Het Broek MOLENSTEDE	NA	NA	1
4231301	Gempvijvers ST. JORIS-WINGE	NA	NA	0
4231302	Schubbeek LUBBEEK	NA	NA	0
4231401	Pastorijvijver LANGDORP	NA	NA	1
4231501	Vijvers van Schoonhoven AARSCHOT	NA	NA	0
4231502	Demervallei AARSCHOT	NA	NA	0
4231601	Rillaer MESSELBROEK	NA	NA	1
4231701	Putten van Fonteyn TREMELO	NA	NA	0
4231702	Laakdal TREMELO	NA	NA	0
4231801	Kapel LUBBEEK	NA	NA	0
4231802	De Spicht LUBBEEK	NA	NA	0
4231803	Vijver Serclaes LUBBEEK (=Lubbeek Kapel)	NA	NA	0
4231805	Wachtbekken en vijvers LUBBEEK	NA	NA	0
4231901	Horst ST. PIETERS-RODE	NA	NA	0
4232001	Vijvers  AVERBODE	NA	NA	0
4232101	De Schans SCHAFFEN	NA	NA	0
4232401	Molensteen OPVELP-NEERVELP	NA	NA	0
4232501	Wachtbekken Velpe KORTENAKEN-MISKOM	NA	NA	0
4232601	Het Vinne ZOUTLEEUW	2004-10-01	NA	0
4232701	Paddepoel Velpevallei BUNSBEEK	NA	NA	0
4232801	Vijvers HOELEDEN	NA	NA	0
4232802	Aronsthoek GEETBETS	NA	NA	0
4233001	Blauwmolen KORTRIJK-DUTSEL	NA	NA	0
4233101	Getevallei LINTER	NA	NA	0
4233201	Blauwschuurbroek OPVELP	NA	NA	0
4233301	Getebeemden Laterbroeken OPLINTER	NA	NA	0
4233401	Waterhoeve MOLENBEEK-WERSBEEK	NA	NA	0
4233501	Getevallei Bellekom OVERLAAR	NA	NA	0
4233601	Papenbroek Bekkevoort  ASSENT	NA	NA	0
4233701	De Zicht HOLSBEEK	NA	NA	0
5190101	Begijnenvijvers HECHTEL	NA	NA	1
5190302	Vennen MEEUWEN	NA	NA	0
5190402	Stevensvennen LOMMEL	NA	NA	0
5190403	Sahara LOMMEL	NA	NA	0
5190409	LOMMEL DORPERHEIDE	NA	NA	0
5190411	Kristallijn LOMMEL	NA	NA	0
5190412	Zandput Hoeverdijk Noord (vroeger zandput Hoeverheide)	NA	NA	0
5190413	Zandput Hoeverdijk Zuid (vroeger zandput Hoeverheide)	NA	NA	0
5190414	Grote Baggerput (vroeger Sibelco)	NA	NA	0
5190415	Nieuwe Baggerput (vroeger Sibelco)	NA	NA	0
5190416	Kanaal Bocholt-Herentals tss Provinciegrens,  brug N746 & brug N712	NA	NA	0
5190417	Kanaal Bocholt-Herentals tss brug N746 & brug N715	NA	NA	0
5190418	Velbo West (vroeger Lommel Kolonie)	NA	NA	0
5190419	Velbo Oost (vroeger Lommel Kolonie)	NA	NA	0
5190501	Militair Domein/Vennen HELCHTEREN	NA	NA	0
5190601	Put A24 NEERPELT	NA	NA	0
5190602	Hageven NEERPELT	NA	NA	0
5190701	Kanaal BOCHOLT-LOZEN	NA	NA	0
5190702	Lozerheide (kweekvijvers) BOCHOLT-LOZEN	NA	NA	0
5200102	Laambroekvijvers HOUTHALEN-HELCHTEREN	NA	NA	0
5200103	Kelchterhoef HOUTHALEN-HELCHTEREN	NA	NA	0
5200104	Hengelhoef HOUTHALEN-HELCHTEREN	NA	NA	0
5200201	Platwijers ZONHOVEN	NA	NA	1
5200202	Wijvenheide ZONHOVEN	NA	NA	1
5200204	Kolberg + Zonderik HASSELT	NA	NA	1
5200206	Ter Donk ZONHOVEN	NA	NA	1
5200207	Vogelsanck ZONHOVEN	NA	NA	1
5200208	Ballewijer ZONHOVEN	NA	NA	0
5200301	Schulensbroek SCHULEN	NA	NA	1
5200501	Terlaemen HEUSDEN-ZOLDER	NA	NA	1
5200502	Vijver Op 't Aenhof HEUSDEN-ZOLDER	NA	NA	0
5200503	Albertkanaal brug E314-brug Stokrooie HEUSDEN-ZOLDER	NA	NA	0
5200601	Borggraevevijvers HASSELT	NA	NA	1
5200602	Albertkanaal brug Stokrooie - Kempische brug HASSELT (KURINGEN)	NA	NA	0
5200902	Tiewinkelerheide LUMMEN	NA	NA	0
5200903	Albertkanaal brug Beringen-brug E314 LUMMEN	NA	NA	0
5201201	Paalse Plas BERINGEN	NA	NA	0
5201202	Albertkanaal ten westen van brug Beringen BERINGEN	NA	NA	0
5201301	Albertkanaal + Kanaalkom + Haven Sneb TESSENDERLO	NA	NA	0
5201302	Kanaalkom HULST-TESSENDERLO	NA	NA	0
5201303	Afvalwaterbekken Kepkensberg TESSENDERLO	NA	NA	0
5210101	Kessenich KINROOI	NA	NA	0
5210201	Houbenhof OPHOVEN-KINROOI	NA	NA	0
5210301	Klauwenhof ALDENEIK-MAASEIK	NA	NA	0
5210401	Kanaalkom Zuid-Willemsvaart REKEM-LANAKEN	NA	NA	0
5210601	Gravelco BOORSEM-MAASMECHELEN	NA	NA	0
5210603	Maesbeempder Greent EISDEN-MAASMECHELEN	NA	NA	0
5210607	Maasvallei (vijvers mijnterrein) EISDEN	NA	NA	0
5210608	Tuinwijk EISDEN	NA	NA	0
5210702	Komatco BOORSEM-MAASMECHELEN	NA	NA	0
5210801	Bichterweert DILSEN-STOKKEM	NA	NA	0
5210903	Gralex: Negenoord-Kerkeweerd DILSEN-STOKKEM	NA	NA	0
5211102	Oude Maasarm + plassen met Koeweide DILSEN-STOKKEM	NA	NA	0
5211401	Uiterwaarden Heppeneert MAASEIK	NA	NA	0
5211702	Stamprooierbroek + Zig KINROOI	NA	NA	0
5211802	Bergerven MAASEIK	NA	NA	0
5211901	Hochter Bampd (Smeermaas)  NEERHAREN-LANAKEN	NA	NA	0
5214301	Briegden-Albertkanaal LANAKEN	NA	NA	0
5214401	De Luysen + Mariahof BREE	NA	NA	0
5214402	Zuid-Willemsvaart brug Bocholt - brug Bree	NA	NA	0
5214403	Zuid-Willemsvaart brug Bree - brug Neeroeteren	NA	NA	0
5214404	Zuid-Willemsvaart brug Neeroeteren - brug Dilsen	NA	NA	0
5214405	Zuid-Willemsvaart brug Dilsen - Kanaalkom Neerharen	NA	NA	0
5220101	Groenendaal BILZEN	NA	NA	0
5220201	Stevoorden EIGENBILZEN	NA	NA	0
5220202	Albertkanaal BILZEN	NA	1998-04-01	0
5220203	Zangerhei EIGENBILZEN	NA	NA	0
5220301	Zandgroeve ZUTENDAAL	NA	NA	0
5220403	Wik Bokrijk BOKRIJK	NA	NA	1
5220404	Westelijk Vijverbekken BOKRIJK	NA	NA	1
5220501	De Maten GENK	NA	NA	1
5220503	Lang Water DIEPENBEEK	NA	NA	0
5220601	Albertkanaal Kempische brug - Tuikabelbrug HASSELT	NA	NA	0
5220603	Demervallei (grens Diepenbeek - grens Herk-de-Stad HASSELT (inclusief vijver Kiewit)	NA	NA	0
5220701	Albertkanaal GENK-DIEPENBEEK (oost van Tuikabelbrug)	NA	NA	0
5220702	Sluis Albertkanaal Genk	NA	NA	0
5220703	Sluis Albertkanaal Diepenbeek	NA	NA	0
5220801	Albertkanaal RIEMST-VROENHOVEN	NA	NA	0
5220901	Wachtbekken Maasrode HALMAAL ST-TRUIDEN	NA	NA	0
5221001	Kasteelvijver "Peten" VELM	NA	NA	0
5221101	Wachtbekken Bevingen SINT-TRUIDEN	NA	NA	0
7250101	Polders Damme-Dudzele (hoofdcomplex 1 ganzentellingen)	NA	NA	1
7250102	Polders Meetkerke (hoofdcomplex 2 ganzentellingen)	NA	NA	1
7250103	Polders Houtave (hoofdcomplex 3 ganzentellingen)	NA	NA	0
7250104	Polders Stalhille-Oudenburg (hoofdcomplex 4 ganzentellingen)	NA	NA	0
7250105	Polders Klemskerke (hoofdcomplex 5 ganzentellingen)	NA	NA	1
7250106	Polders Vlissegem (hoofdcomplex 6 ganzentellingen)	NA	NA	0
7250107	Polders Uitkerke-Zuienkerke (hoofdcomplex 7 ganzentellingen)	NA	NA	1
7250108	Polders Achterhaven Zeebrugge-Lissewege (hoofdcomplex 8 ganzentellingen)	NA	NA	1
7250109	Polders Westkapelle-Ramskapelle (hoofdcomplex 9 ganzentellingen)	NA	NA	0
7250110	Polders Zwin Knokke-Heist (hoofdcomplex 10 ganzentellingen)	NA	NA	1
7250111	Polders Hoeke-Oostkerke (hoofdcomplex 11 ganzentellingen)	NA	NA	1
7250112	Polders Lapscheure (hoofdcomplex 12 ganzentellingen)	NA	NA	0
9999997	Schelde Kanaaldok Wintam	2002-10-01	NA	0
RHOE_01.02	Ploegsteert (ArgiliÃ¨res = RNOP)	NA	NA	1
RHOE_01.03	Warneton (Pont Rouge)	NA	NA	0
RHOE_01.04	Warneton/Ploegsteert - Etangs Deconinck	NA	NA	1
RHOE_01.05	Comines-Warneton (Speedway)	NA	NA	0
RHOE_01.06	Lys du Pont Rouge Ã  Houplines	NA	NA	0
RHOE_01.07	Lys de DeÃ»lÃ©mont Ã  Comines	NA	NA	1
RHOE_01.09	Warneton - Etangs du Bon coin	NA	NA	0
RHOE_01.97	Bas-Warneton	NA	NA	0
RHOE_02.01	Escanaffles (DÃ©canteurs)	NA	NA	0
RHOE_02.02	Warcoing (DÃ©canteurs)	NA	NA	0
RHOE_02.03	Houtaing (Etangs du chÃ¢teau de la BerliÃ¨re)	NA	NA	0
RHOE_02.04	Escanaffles (Le Vivier)	NA	NA	0
RHOE_02.06	Pecq (La Garenne)	NA	NA	0
RHOE_02.08	Frasnes-lez-Anvaing (DÃ©canteurs)	NA	NA	0
RHOE_02.10	Esquelmes (coupure Hazard + prÃ© humide Ã  cÃ´tÃ©)	NA	NA	1
RHOE_02.11	Warcoing (Etangs le long de la N50)	NA	NA	0
RHOE_02.12	Escanaffles (Ã©tang de la VesprÃ©e)	NA	NA	0
RHOE_02.13	Escanaffles (prairies le long de la L'Haye)	NA	NA	0
RHOE_02.15	HÃ©rinnes (coupure de LÃ©aucourt)	NA	NA	1
RHOE_02.16	Pecq (coupure des Albronnes)	NA	NA	0
RHOE_02.17	Molenbaix (prairie inondÃ©e) / Commune de Celles	NA	NA	0
RHOE_02.18	Grandrieu (riviÃ¨re)	NA	NA	0
RHOE_02.19	HÃ©rinnes (champs inondÃ©s)	NA	NA	0
RHOE_02.20	Orroir (sur la Rhosnes)	NA	NA	0
RHOE_02.99	Escaut de Tournai Ã  la frontiÃ¨re linguistique (pont d'Escanaffles)	NA	NA	0
RHOE_03.01	Tournai (CarriÃ¨re de Barges)	NA	NA	0
RHOE_03.02	Tournai (CarriÃ¨re de l'Orient)	NA	NA	0
RHOE_03.03	Tournai (CarriÃ¨re de la ChaussÃ©e de Bruxelles = carriÃ¨re de l'Ange)	NA	NA	0
RHOE_03.04	Tournai (CarriÃ¨re de Pont-Ã -Rieu)	NA	NA	0
RHOE_03.05	Tournai (CarriÃ¨re du Cornet)	NA	NA	0
RHOE_03.06	Tournai (CarriÃ¨re IMC)	NA	NA	0
RHOE_03.07	Vaulx-lez-Tournai (CarriÃ¨re Bonne Rencontre = carriÃ¨re Plaquet 2)	NA	NA	0
RHOE_03.08	Vaulx-lez-Tournai (CarriÃ¨re de la LapiniÃ¨re)	NA	NA	0
RHOE_03.09	Warchin (PrÃ©s d'Amour)	NA	NA	0
RHOE_03.10	Froyennes (Etang du Moulin)	NA	NA	0
RHOE_03.11	Vaulx-lez-Tournai (CarriÃ¨re Plaquet 1	NA	NA	143146
RHOE_03.14	Froyennes (Fontaine Saint-Eloi et champ inondÃ© proche) / Commune de Tournai	NA	NA	0
RHOE_04.01	Antoing (CarriÃ¨re CrÃ¨vecoeur)	NA	NA	0
RHOE_04.02	Brugelette (dÃ©canteurs)	NA	NA	0
RHOE_04.03	Escaut en amont de Tournai (de BlÃ©haries : frontiÃ¨re	NA	NA	139402
RHOE_04.04	Gaurain-Ramecroix (carriÃ¨re Les Wiots = carriÃ¨re VÃ©lorie)	NA	NA	0
RHOE_04.05	Gaurain-Ramecroix (DÃ©canteur BÃ©thomÃ©e)	NA	NA	0
RHOE_04.06	PÃ©ronnes-lez-Antoing (Grand Large)	NA	NA	0
RHOE_04.07	Fontenoy (DÃ©canteurs)	NA	NA	0
RHOE_04.08	BlÃ©haries (Coupure)	NA	NA	0
RHOE_04.10	Maffle (Anciennes carriÃ¨res)	NA	NA	0
RHOE_04.11	PÃ©ronnes-lez-Antoing (Petit Large)	NA	NA	0
RHOE_04.12	Ancien canal de PÃ©ronnes-lez-Antoing Ã  Callenelle	NA	NA	0
RHOE_04.13	Rumillies (prÃ© humide)	NA	NA	0
RHOE_04.14	Mourcourt (prairie humide) / Commune de Tournai	NA	NA	0
RHOE_04.15	Moulbaix (plaine agricole) / Commune d'Ath	NA	NA	0
RHOE_04.16	Moulbaix (Etang du chÃ¢teau) / Commune d'Ath	NA	NA	0
RHOE_04.17	PÃ©ronnes-lez-Antoing (coupure) / Commune d'Antoing	NA	NA	0
RHOE_04.18	Jollain-Merlin (bassin d'orage)	NA	NA	0
RHOE_04.19	Wez (bassin d'orage)	NA	NA	0
RHOE_04.20	Saint-Maur (Bassin orage du TGV)	NA	NA	0
RHOE_04.95	Gaurain-Ramecroix (CarriÃ¨re de la Roquette)	NA	NA	0
RHOE_04.96	Gaurain-Ramecroix (CarriÃ¨re Baguette)	NA	NA	0
RHOE_04.99	Bruyelle (Escaut)	NA	NA	0
RHOE_05.01	Baudour (Marais de Douvrain)	NA	NA	1
RHOE_05.02	Canal Hensies-Pommeroeul	NA	NA	1
RHOE_05.03	Harchies - Hensies -Pommeroeul (Marais)	NA	NA	1
RHOE_05.04	Hautrage (RN des PrÃ©s de Grand Rieu)	NA	NA	1
RHOE_05.05	Nimy (Grand large)	NA	NA	0
RHOE_05.06	Obourg (CarriÃ¨res)	NA	NA	0
RHOE_05.07	Saint-Denis (Etangs)	NA	NA	1
RHOE_05.08	Saint-Ghislain (RN Les Marionvilles)	NA	NA	1
RHOE_05.09	Erbisoeul (RND Etang)	NA	NA	1
RHOE_05.10	Tertre (Les HerbiÃ¨res)	NA	NA	0
RHOE_05.11	Canal de Pommeroeul Ã  Nimy	NA	NA	0
RHOE_05.12	Canal de Pommeroeul Ã  PÃ©ruwelz	NA	NA	1
RHOE_05.13	Canal de Nimy Ã  StrÃ©py-Bracquegnies	NA	NA	0
RHOE_05.14	Thieu (RÃ©serve RNOB)	NA	NA	1
RHOE_05.15	Bernissart (Lac)	NA	NA	0
RHOE_05.16	Ancien canal Harchies-Bernissart	NA	NA	0
RHOE_05.17	PÃ©ronnes-lez-Binche	NA	NA	0
RHOE_05.20	Canal Ath-Blaton (intÃ©gralitÃ©)	NA	NA	0
RHOE_05.21	Canal de PÃ©rulwez Ã  PÃ©ronnes-lez-Antoing	NA	NA	0
RHOE_05.22	Haine de Hensies Ã  Pommeroeul	NA	NA	0
RHOE_05.23	Tertre (Etang en face des HerbiÃ¨res) / Commune de Saint-Ghislain	NA	NA	0
RHOE_05.24	Wiers	NA	NA	0
RHOE_05.25	Wiers (Prairies du Biez)	NA	NA	0
RHOE_06.01	VallÃ©e de la Trouille entre Hyon et Spiennes	NA	NA	0
RHOE_06.02	QuÃ©vy (DÃ©canteurs)	NA	NA	0
RHOE_06.03	Saint-Sumphorien (CarriÃ¨res Les Phosphates)	NA	NA	1
RHOE_06.05	VallÃ©e de la Trouille entre Givry et Harmignies	NA	NA	0
RHOE_06.06	La Wampe Ã  Harveng	NA	NA	0
RHOE_06.07	Harveng (Ã‰tang parc)	NA	NA	0
RHOE_07.01	Braine-le-Comte (Etangs Martel)	NA	NA	0
RHOE_07.02	Ecaussines (carriÃ¨re de Scouffleny)	NA	NA	0
RHOE_07.04	Godarville	NA	NA	0
RHOE_07.05	RonquiÃ¨res (Pied d'Au)	NA	NA	0
RHOE_07.06	RonquiÃ¨res (RND)	NA	NA	0
RHOE_07.07	Seneffe (Etang Buisseret)	NA	NA	0
RHOE_07.08	Canal de Hal Ã  Seneffe (lieu-dit "Le Gibet" y compris)	NA	NA	0
RHOE_07.09	Canal du centre de Seneffe Ã  StrÃ©py-Bracquegnies	NA	NA	0
RHOE_07.10	Lessines (CarriÃ¨res)	NA	NA	0
RHOE_07.11	Papignies (bassin d'orage de l'E429)	NA	NA	1
RHOE_07.12	Ancien canal de RonquiÃ¨res Ã  Seneffe	NA	NA	0
RHOE_07.13	Mignault (Domaine de Boudry)	NA	NA	0
RHOE_07.14	Lessines (Dendre)	NA	NA	0
RHOE_07.16	StrÃ©py (RND des Etangs de StrÃ©py + Ã©tangs de pÃªche)	NA	NA	1
RHOE_07.17	Flobecq (station d'Ã©puration)	NA	NA	0
RHOE_07.18	Le Roeulx (Etangs Ã  proximitÃ© du chÃ¢teau)	NA	NA	0
RHOE_07.22	Deux-Acren (Petit Marais)	NA	NA	0
RHOE_07.23	Houdeng-Goegnies (zoning industriel magnapark) / Commune de La LouviÃ¨re	NA	NA	0
RHOE_07.24	Ghislenghien : bassin d'orage du zoning	NA	NA	0
RHOE_07.26	Ittre	NA	NA	0
RHOE_07.27	Gouy-Lez-Pieton ( RND de la Claire Fontaine)	NA	NA	1
RHOE_07.28	Feluy (Zoning Industriel)	NA	NA	0
RHOE_07.92	RonquiÃ¨res (Canal)	NA	NA	0
RHOE_07.93	Canal de Seneffe (juste en amont du lieu-dit "Le Gibet") Ã  Charleroi	NA	NA	0
RHOE_08.01	Genappe (DÃ©canteurs)	NA	NA	0
RHOE_08.03	Nivelles (Etang de Grambais)	NA	NA	0
RHOE_08.04	Nivelles (Etang de la Potte)	NA	NA	0
RHOE_08.05	Nivelles (Etang de la Papeterie)	NA	NA	0
RHOE_08.06	Nivelles (Etang sud Hututu)	NA	NA	0
RHOE_08.07	Nivelles (Parc de la Dodaine)	NA	NA	0
RHOE_08.08	Sart-Dame-Avelines (Etang Materne)	NA	NA	1
RHOE_08.09	Villers-la-Ville (Etangs de la Thyle)	NA	NA	0
RHOE_08.10	Nivelles (Golf de la Tourette)	NA	NA	0
RHOE_08.11	Frasnes-lez-Gosselies et PrÃ©s des Saules	NA	NA	0
RHOE_08.12	Bornival	NA	NA	0
RHOE_09.01	Anderlecht (Chant d'Oiseaux)	NA	NA	0
RHOE_09.02	Anderlecht (Etang de Neerpede)	NA	NA	0
RHOE_09.03	Anderlecht (Parc des Ã©tangs)	NA	NA	0
RHOE_09.04	Auderghem (Val Duchesse)	NA	NA	0
RHOE_09.05	Auderghem (Rouge-CloÃ®tre)	NA	NA	0
RHOE_09.06	Watermael-Boitsfort (Etangs du Dirigeable)	NA	NA	0
RHOE_09.07	Boitsfort (Etangs des Enfants noyÃ©s)	NA	NA	0
RHOE_09.08	Grand Ã©tang de Boitsfort (Ã©tang du moulin)	NA	NA	0
RHOE_09.09	Bruxelles (Tour et Taxis)	NA	NA	0
RHOE_09.10	Boitsfort (Ten Reuken)	NA	NA	0
RHOE_09.11	Watermael-Boitsfort (Royale Belge)	NA	NA	0
RHOE_09.12	Boitsfort (Etangs du Vuylbeek) Amont	NA	NA	0
RHOE_09.13	Boitsfort (VallÃ©e du Vuylbeek)	NA	NA	0
RHOE_09.15	Bruxelles (Bois de la Cambre)	NA	NA	0
RHOE_09.16	Bruxelles (Square Marie-Louise)	NA	NA	0
RHOE_09.17	Bruxelles (Canal+port+bassin Vergote)	NA	NA	0
RHOE_09.18	Etterbeek (Parc LÃ©opold)	NA	NA	0
RHOE_09.19	Evere (Moeraske)	NA	NA	0
RHOE_09.20	Ixelles (2 Ã©tangs)	NA	NA	0
RHOE_09.21	Jette (Marais)	NA	NA	0
RHOE_09.22	Jette (Parc Roi Baudouin)	NA	NA	0
RHOE_09.23	Jette (Poelbos)	NA	NA	0
RHOE_09.24	Jardins Sobieski - Laeken	NA	NA	0
RHOE_09.25	Laeken (Domaine royal)	NA	NA	0
RHOE_09.26	Woluwe-Saint-Lambert (Hof Ter Muschen)	NA	NA	0
RHOE_09.27	Woluwe-Saint-Lambert (Parc des Sources)	NA	NA	0
RHOE_09.28	Woluwe-Saint-Lambert (Parc Malou)	NA	NA	0
RHOE_09.29	Woluwe-Saint-Pierre (Etangs Mellaerts)	NA	NA	0
RHOE_09.30	Woluwe-Saint-Pierre (Parc de Woluwe)	NA	NA	0
RHOE_09.31	Bruxelles (Parc du Botanique)	NA	NA	0
RHOE_09.32	Laeken (Parc d'Osseghem)	NA	NA	0
RHOE_09.33	Square ClÃ©mentine - Laeken	NA	NA	0
RHOE_09.34	Schaerbeek (Parc Josaphat)	NA	NA	0
RHOE_09.35	Anderlecht (Parc Astrid)	NA	NA	0
RHOE_09.36	Woluwe-Saint-Pierre (Parc Parmentier)	NA	NA	0
RHOE_09.37	Watermael-Boitsfort (Etang du Fer Ã  Cheval)	NA	NA	0
RHOE_09.38	Watermael-Boitsfort (Parc Tournay-Solvay)	NA	NA	0
RHOE_09.39	Watermael-Boitsfort (Etang des Silex)	NA	NA	0
RHOE_09.41	Bruxelles (Square Prince Charles)	NA	NA	0
RHOE_09.44	Forest (Neerstalle/Bempt)	NA	NA	0
RHOE_09.49	Anderlecht (Erasme 2 Ã©tangs)	NA	NA	0
RHOE_09.52	Anderlecht (Erasme bassin d'orage)	NA	NA	0
RHOE_09.53	Molenbeek (Parc Marie-JosÃ©e)	NA	NA	0
RHOE_09.54	Molenbeek (ChÃ¢teau de Karreveld)	NA	NA	0
RHOE_09.60	Woluwe-Saint-Lambert (In de Kwak)	NA	NA	0
RHOE_09.69	Watermael-Boitsfort (Parc Tercoigne)	NA	NA	0
RHOE_09.70	Watermael-Boitsfort (PÃªcheries rue des PÃªcheries)	NA	NA	0
RHOE_09.71	Watermael-Boitsfort  (PÃªcheries Saint ClÃ©ment)	NA	NA	0
RHOE_09.73	Uccle (Kinsedael/Kriekenput)	NA	NA	0
RHOE_09.74	Uccle (Papenkasteel)	NA	NA	0
RHOE_09.78	Uccle (Parc de la SauvagÃ¨re)	NA	NA	0
RHOE_09.79	Uccle (Geleytsbeek/Spellemansbron)	NA	NA	0
RHOE_09.84	Berchem-Ste-Agathe (Wilder)	NA	NA	0
RHOE_09.85	Auderghem (Bercoje)	NA	NA	0
RHOE_09.88	Woluwe-Saint-Lambert (Divers)	NA	NA	0
RHOE_09.89	Laeken (Divers)	NA	NA	0
RHOE_09.91	Bruxelles (Cinquantenaire)	NA	NA	0
RHOE_09.92	Neder-over-Hembeek (Quartier Astrid)	NA	NA	0
RHOE_09.94	Parc du Scheutbos	NA	NA	0
RHOE_09.97	Boitsfort (Ã‰tang du Vuylbeek)	NA	NA	0
RHOE_10.01	Gastuche (Etang Paradis)	NA	NA	0
RHOE_10.02	Gastuche (Marais de Laurensart)	NA	NA	0
RHOE_10.03	Hamme-Mille (Etangs)	NA	NA	0
RHOE_10.04	Nethen (Etangs)	NA	NA	0
RHOE_10.05	Ottignies (Lac de Louvain-la-Neuve)	NA	NA	0
