DatasourceID	ObservationID	Stratum	LocationID	SubLocationID	Year	Period
137	22850	Landbouw	14855	16283	2009	2
137	22550	Landbouw	14855	16283	2009	3
137	36674	Landbouw	14855	16283	2012	1
137	36680	Landbouw	14855	16283	2012	2
137	36686	Landbouw	14855	16283	2012	3
137	22857	Landbouw	14855	16284	2009	1
137	22851	Landbouw	14855	16284	2009	2
137	22551	Landbouw	14855	16284	2009	3
137	36675	Landbouw	14855	16284	2012	1
137	36681	Landbouw	14855	16284	2012	2
137	36687	Landbouw	14855	16284	2012	3
137	22858	Landbouw	14855	16285	2009	1
137	22852	Landbouw	14855	16285	2009	2
137	22552	Landbouw	14855	16285	2009	3
137	36676	Landbouw	14855	16285	2012	1
137	36682	Landbouw	14855	16285	2012	2
137	36688	Landbouw	14855	16285	2012	3
137	22859	Landbouw	14855	16286	2009	1
137	22853	Landbouw	14855	16286	2009	2
137	22553	Landbouw	14855	16286	2009	3
137	36677	Landbouw	14855	16286	2012	1
137	36683	Landbouw	14855	16286	2012	2
137	36689	Landbouw	14855	16286	2012	3
137	22860	Landbouw	14855	16287	2009	1
137	22854	Landbouw	14855	16287	2009	2
137	22554	Landbouw	14855	16287	2009	3
137	36678	Landbouw	14855	16287	2012	1
137	36684	Landbouw	14855	16287	2012	2
137	36690	Landbouw	14855	16287	2012	3
137	8713	Landbouw	14856	16288	2008	2
137	25609	Landbouw	14856	16288	2010	1
137	27163	Landbouw	14856	16288	2010	2
137	25615	Landbouw	14856	16288	2010	3
137	8714	Landbouw	14856	16289	2008	2
137	25610	Landbouw	14856	16289	2010	1
137	27164	Landbouw	14856	16289	2010	2
137	25616	Landbouw	14856	16289	2010	3
137	8715	Landbouw	14856	16290	2008	2
137	25611	Landbouw	14856	16290	2010	1
137	27165	Landbouw	14856	16290	2010	2
137	25617	Landbouw	14856	16290	2010	3
137	8716	Landbouw	14856	16291	2008	2
137	25612	Landbouw	14856	16291	2010	1
137	27166	Landbouw	14856	16291	2010	2
137	25618	Landbouw	14856	16291	2010	3
137	8717	Landbouw	14856	16292	2008	2
137	25613	Landbouw	14856	16292	2010	1
137	27167	Landbouw	14856	16292	2010	2
137	25619	Landbouw	14856	16292	2010	3
137	8718	Landbouw	14856	16293	2008	2
137	25614	Landbouw	14856	16293	2010	1
137	27168	Landbouw	14856	16293	2010	2
137	25620	Landbouw	14856	16293	2010	3
137	3481	Landbouw	14857	16294	2007	1
137	3487	Landbouw	14857	16294	2007	2
137	3493	Landbouw	14857	16294	2007	3
137	27127	Landbouw	14857	16294	2010	1
137	27133	Landbouw	14857	16294	2010	2
137	27139	Landbouw	14857	16294	2010	3
137	39793	Landbouw	14857	16294	2013	1
137	39799	Landbouw	14857	16294	2013	2
137	39805	Landbouw	14857	16294	2013	3
137	3482	Landbouw	14857	16295	2007	1
137	3488	Landbouw	14857	16295	2007	2
137	3494	Landbouw	14857	16295	2007	3
137	27128	Landbouw	14857	16295	2010	1
137	27134	Landbouw	14857	16295	2010	2
137	27140	Landbouw	14857	16295	2010	3
137	39794	Landbouw	14857	16295	2013	1
137	39800	Landbouw	14857	16295	2013	2
137	39806	Landbouw	14857	16295	2013	3
137	39801	Landbouw	14857	16296	2013	2
137	39807	Landbouw	14857	16296	2013	3
137	3484	Landbouw	14857	16297	2007	1
137	3490	Landbouw	14857	16297	2007	2
137	3496	Landbouw	14857	16297	2007	3
137	27130	Landbouw	14857	16297	2010	1
137	27136	Landbouw	14857	16297	2010	2
137	27142	Landbouw	14857	16297	2010	3
137	39796	Landbouw	14857	16297	2013	1
137	39802	Landbouw	14857	16297	2013	2
137	39808	Landbouw	14857	16297	2013	3
137	3485	Landbouw	14857	16298	2007	1
137	3491	Landbouw	14857	16298	2007	2
137	3497	Landbouw	14857	16298	2007	3
137	27131	Landbouw	14857	16298	2010	1
137	27137	Landbouw	14857	16298	2010	2
137	27143	Landbouw	14857	16298	2010	3
137	39797	Landbouw	14857	16298	2013	1
137	39803	Landbouw	14857	16298	2013	2
137	39809	Landbouw	14857	16298	2013	3
137	8545	Landbouw	14858	16299	2008	1
137	8551	Landbouw	14858	16299	2008	2
137	8563	Landbouw	14858	16299	2008	3
137	42535	Landbouw	14858	16299	2010	2
137	31189	Landbouw	14858	16299	2011	1
137	31183	Landbouw	14858	16299	2011	2
137	31195	Landbouw	14858	16299	2011	3
137	42529	Landbouw	14858	16299	2014	1
137	42547	Landbouw	14858	16299	2014	2
137	42541	Landbouw	14858	16299	2014	3
137	8546	Landbouw	14858	16300	2008	1
137	31184	Landbouw	14858	16300	2011	2
137	31196	Landbouw	14858	16300	2011	3
137	8547	Landbouw	14858	16301	2008	1
137	8553	Landbouw	14858	16301	2008	2
137	8565	Landbouw	14858	16301	2008	3
137	42537	Landbouw	14858	16301	2010	2
137	31191	Landbouw	14858	16301	2011	1
137	31185	Landbouw	14858	16301	2011	2
137	31197	Landbouw	14858	16301	2011	3
137	42531	Landbouw	14858	16301	2014	1
137	42549	Landbouw	14858	16301	2014	2
137	42543	Landbouw	14858	16301	2014	3
137	8548	Landbouw	14858	16302	2008	1
137	8554	Landbouw	14858	16302	2008	2
137	8566	Landbouw	14858	16302	2008	3
137	42538	Landbouw	14858	16302	2010	2
137	31192	Landbouw	14858	16302	2011	1
137	31186	Landbouw	14858	16302	2011	2
137	31198	Landbouw	14858	16302	2011	3
137	42532	Landbouw	14858	16302	2014	1
137	42550	Landbouw	14858	16302	2014	2
137	42544	Landbouw	14858	16302	2014	3
137	8549	Landbouw	14858	16303	2008	1
137	8555	Landbouw	14858	16303	2008	2
137	8567	Landbouw	14858	16303	2008	3
137	42539	Landbouw	14858	16303	2010	2
137	31193	Landbouw	14858	16303	2011	1
137	31187	Landbouw	14858	16303	2011	2
137	31199	Landbouw	14858	16303	2011	3
137	42533	Landbouw	14858	16303	2014	1
137	42551	Landbouw	14858	16303	2014	2
137	42545	Landbouw	14858	16303	2014	3
137	8550	Landbouw	14858	16304	2008	1
137	8556	Landbouw	14858	16304	2008	2
137	8568	Landbouw	14858	16304	2008	3
137	42540	Landbouw	14858	16304	2010	2
137	42534	Landbouw	14858	16304	2014	1
137	42552	Landbouw	14858	16304	2014	2
137	42546	Landbouw	14858	16304	2014	3
137	29329	Landbouw	14859	16305	2010	1
137	29341	Landbouw	14859	16305	2010	2
137	29335	Landbouw	14859	16305	2010	3
137	40531	Landbouw	14859	16305	2013	1
137	40543	Landbouw	14859	16305	2013	2
137	40603	Landbouw	14859	16305	2013	3
137	29330	Landbouw	14859	16306	2010	1
137	29342	Landbouw	14859	16306	2010	2
137	29336	Landbouw	14859	16306	2010	3
137	40532	Landbouw	14859	16306	2013	1
137	40544	Landbouw	14859	16306	2013	2
137	40604	Landbouw	14859	16306	2013	3
137	29331	Landbouw	14859	16307	2010	1
137	29343	Landbouw	14859	16307	2010	2
137	29337	Landbouw	14859	16307	2010	3
137	40533	Landbouw	14859	16307	2013	1
137	40545	Landbouw	14859	16307	2013	2
137	40605	Landbouw	14859	16307	2013	3
137	29332	Landbouw	14859	16308	2010	1
137	29344	Landbouw	14859	16308	2010	2
137	29338	Landbouw	14859	16308	2010	3
137	40534	Landbouw	14859	16308	2013	1
137	40546	Landbouw	14859	16308	2013	2
137	40606	Landbouw	14859	16308	2013	3
137	29333	Landbouw	14859	16309	2010	1
137	29345	Landbouw	14859	16309	2010	2
137	29339	Landbouw	14859	16309	2010	3
137	40535	Landbouw	14859	16309	2013	1
137	40547	Landbouw	14859	16309	2013	2
137	40607	Landbouw	14859	16309	2013	3
137	29334	Landbouw	14859	16310	2010	1
137	29346	Landbouw	14859	16310	2010	2
137	29340	Landbouw	14859	16310	2010	3
137	40536	Landbouw	14859	16310	2013	1
137	40548	Landbouw	14859	16310	2013	2
137	40608	Landbouw	14859	16310	2013	3
137	36901	Landbouw	14861	16317	2011	2
137	36895	Landbouw	14861	16317	2011	3
137	43525	Landbouw	14861	16317	2014	1
137	36902	Landbouw	14861	16318	2011	2
137	36896	Landbouw	14861	16318	2011	3
137	43526	Landbouw	14861	16318	2014	1
137	36903	Landbouw	14861	16319	2011	2
137	36897	Landbouw	14861	16319	2011	3
137	43527	Landbouw	14861	16319	2014	1
137	36904	Landbouw	14861	16320	2011	2
137	36898	Landbouw	14861	16320	2011	3
137	43528	Landbouw	14861	16320	2014	1
137	36905	Landbouw	14861	16321	2011	2
137	36899	Landbouw	14861	16321	2011	3
137	43529	Landbouw	14861	16321	2014	1
137	36906	Landbouw	14861	16322	2011	2
137	36900	Landbouw	14861	16322	2011	3
137	43530	Landbouw	14861	16322	2014	1
137	34969	Landbouw	14862	16323	2010	1
137	34963	Landbouw	14862	16323	2010	2
137	34975	Landbouw	14862	16323	2010	3
137	36811	Landbouw	14862	16323	2011	1
137	36817	Landbouw	14862	16323	2011	2
137	36847	Landbouw	14862	16323	2011	3
137	34970	Landbouw	14862	16324	2010	1
137	34964	Landbouw	14862	16324	2010	2
137	34976	Landbouw	14862	16324	2010	3
137	36812	Landbouw	14862	16324	2011	1
137	36818	Landbouw	14862	16324	2011	2
137	36848	Landbouw	14862	16324	2011	3
137	34971	Landbouw	14862	16325	2010	1
137	34965	Landbouw	14862	16325	2010	2
137	34977	Landbouw	14862	16325	2010	3
137	36813	Landbouw	14862	16325	2011	1
137	36819	Landbouw	14862	16325	2011	2
137	36849	Landbouw	14862	16325	2011	3
137	34972	Landbouw	14862	16326	2010	1
137	34966	Landbouw	14862	16326	2010	2
137	34978	Landbouw	14862	16326	2010	3
137	36814	Landbouw	14862	16326	2011	1
137	36820	Landbouw	14862	16326	2011	2
137	36850	Landbouw	14862	16326	2011	3
137	34973	Landbouw	14862	16327	2010	1
137	34967	Landbouw	14862	16327	2010	2
137	34979	Landbouw	14862	16327	2010	3
137	36815	Landbouw	14862	16327	2011	1
137	36821	Landbouw	14862	16327	2011	2
137	36851	Landbouw	14862	16327	2011	3
137	34974	Landbouw	14862	16328	2010	1
137	34968	Landbouw	14862	16328	2010	2
137	34980	Landbouw	14862	16328	2010	3
137	36816	Landbouw	14862	16328	2011	1
137	36822	Landbouw	14862	16328	2011	2
137	36852	Landbouw	14862	16328	2011	3
137	18055	Landbouw	14868	16359	2009	1
137	18073	Landbouw	14868	16359	2009	2
137	18097	Landbouw	14868	16359	2009	3
137	34411	Landbouw	14868	16359	2012	1
137	36067	Landbouw	14868	16359	2012	2
137	35539	Landbouw	14868	16359	2012	3
137	43357	Landbouw	14868	16359	2014	1
137	42715	Landbouw	14868	16359	2014	2
137	42691	Landbouw	14868	16359	2014	3
137	18056	Landbouw	14868	16360	2009	1
137	18074	Landbouw	14868	16360	2009	2
137	18098	Landbouw	14868	16360	2009	3
137	34412	Landbouw	14868	16360	2012	1
137	36068	Landbouw	14868	16360	2012	2
137	35540	Landbouw	14868	16360	2012	3
137	43358	Landbouw	14868	16360	2014	1
137	42716	Landbouw	14868	16360	2014	2
137	42692	Landbouw	14868	16360	2014	3
137	18057	Landbouw	14868	16361	2009	1
137	18075	Landbouw	14868	16361	2009	2
137	18099	Landbouw	14868	16361	2009	3
137	34413	Landbouw	14868	16361	2012	1
137	36069	Landbouw	14868	16361	2012	2
137	35541	Landbouw	14868	16361	2012	3
137	43359	Landbouw	14868	16361	2014	1
137	42717	Landbouw	14868	16361	2014	2
137	42693	Landbouw	14868	16361	2014	3
137	18058	Landbouw	14868	16362	2009	1
137	18076	Landbouw	14868	16362	2009	2
137	18100	Landbouw	14868	16362	2009	3
137	34414	Landbouw	14868	16362	2012	1
137	36070	Landbouw	14868	16362	2012	2
137	35542	Landbouw	14868	16362	2012	3
137	43360	Landbouw	14868	16362	2014	1
137	42718	Landbouw	14868	16362	2014	2
137	42694	Landbouw	14868	16362	2014	3
137	18059	Landbouw	14868	16363	2009	1
137	18077	Landbouw	14868	16363	2009	2
137	18101	Landbouw	14868	16363	2009	3
137	34415	Landbouw	14868	16363	2012	1
137	36071	Landbouw	14868	16363	2012	2
137	35543	Landbouw	14868	16363	2012	3
137	43361	Landbouw	14868	16363	2014	1
137	42719	Landbouw	14868	16363	2014	2
137	42695	Landbouw	14868	16363	2014	3
137	18060	Landbouw	14868	16364	2009	1
137	18078	Landbouw	14868	16364	2009	2
137	18102	Landbouw	14868	16364	2009	3
137	34416	Landbouw	14868	16364	2012	1
137	36072	Landbouw	14868	16364	2012	2
137	35544	Landbouw	14868	16364	2012	3
137	43362	Landbouw	14868	16364	2014	1
137	42720	Landbouw	14868	16364	2014	2
137	42696	Landbouw	14868	16364	2014	3
137	15133	Landbouw	14869	16365	2009	1
137	15139	Landbouw	14869	16365	2009	3
137	25831	Landbouw	14869	16365	2010	1
137	36907	Landbouw	14869	16365	2012	1
137	36913	Landbouw	14869	16365	2012	2
137	36919	Landbouw	14869	16365	2012	3
137	15134	Landbouw	14869	16366	2009	1
137	15140	Landbouw	14869	16366	2009	3
137	25832	Landbouw	14869	16366	2010	1
137	36908	Landbouw	14869	16366	2012	1
137	36914	Landbouw	14869	16366	2012	2
137	36920	Landbouw	14869	16366	2012	3
137	15135	Landbouw	14869	16367	2009	1
137	15141	Landbouw	14869	16367	2009	3
137	25833	Landbouw	14869	16367	2010	1
137	36909	Landbouw	14869	16367	2012	1
137	36915	Landbouw	14869	16367	2012	2
137	36921	Landbouw	14869	16367	2012	3
137	15136	Landbouw	14869	16368	2009	1
137	15142	Landbouw	14869	16368	2009	3
137	25834	Landbouw	14869	16368	2010	1
137	36910	Landbouw	14869	16368	2012	1
137	36916	Landbouw	14869	16368	2012	2
137	36922	Landbouw	14869	16368	2012	3
137	15137	Landbouw	14869	16369	2009	1
137	15143	Landbouw	14869	16369	2009	3
137	25835	Landbouw	14869	16369	2010	1
137	36911	Landbouw	14869	16369	2012	1
137	36917	Landbouw	14869	16369	2012	2
137	36923	Landbouw	14869	16369	2012	3
137	15138	Landbouw	14869	16370	2009	1
137	15144	Landbouw	14869	16370	2009	3
137	25836	Landbouw	14869	16370	2010	1
137	36912	Landbouw	14869	16370	2012	1
137	36918	Landbouw	14869	16370	2012	2
137	36924	Landbouw	14869	16370	2012	3
137	4057	Landbouw	14873	16389	2007	1
137	4063	Landbouw	14873	16389	2007	2
137	4069	Landbouw	14873	16389	2007	3
137	40207	Landbouw	14873	16389	2013	2
137	40213	Landbouw	14873	16389	2013	3
137	4058	Landbouw	14873	16390	2007	1
137	4064	Landbouw	14873	16390	2007	2
137	4070	Landbouw	14873	16390	2007	3
137	40208	Landbouw	14873	16390	2013	2
137	40214	Landbouw	14873	16390	2013	3
137	4059	Landbouw	14873	16391	2007	1
137	4065	Landbouw	14873	16391	2007	2
137	4071	Landbouw	14873	16391	2007	3
137	40209	Landbouw	14873	16391	2013	2
137	40215	Landbouw	14873	16391	2013	3
137	4060	Landbouw	14873	16392	2007	1
137	4066	Landbouw	14873	16392	2007	2
137	4072	Landbouw	14873	16392	2007	3
137	40210	Landbouw	14873	16392	2013	2
137	40216	Landbouw	14873	16392	2013	3
137	4061	Landbouw	14873	16393	2007	1
137	4067	Landbouw	14873	16393	2007	2
137	4073	Landbouw	14873	16393	2007	3
137	40211	Landbouw	14873	16393	2013	2
137	40217	Landbouw	14873	16393	2013	3
137	4062	Landbouw	14873	16394	2007	1
137	4068	Landbouw	14873	16394	2007	2
137	4074	Landbouw	14873	16394	2007	3
137	40212	Landbouw	14873	16394	2013	2
137	40218	Landbouw	14873	16394	2013	3
137	15097	Landbouw	14874	16395	2009	1
137	15109	Landbouw	14874	16395	2009	2
137	15103	Landbouw	14874	16395	2009	3
137	36319	Landbouw	14874	16395	2012	1
137	36325	Landbouw	14874	16395	2012	2
137	36331	Landbouw	14874	16395	2012	3
137	15098	Landbouw	14874	16396	2009	1
137	15110	Landbouw	14874	16396	2009	2
137	15104	Landbouw	14874	16396	2009	3
137	36320	Landbouw	14874	16396	2012	1
137	36326	Landbouw	14874	16396	2012	2
137	36332	Landbouw	14874	16396	2012	3
137	15099	Landbouw	14874	16397	2009	1
137	15111	Landbouw	14874	16397	2009	2
137	15105	Landbouw	14874	16397	2009	3
137	36321	Landbouw	14874	16397	2012	1
137	36327	Landbouw	14874	16397	2012	2
137	36333	Landbouw	14874	16397	2012	3
137	15100	Landbouw	14874	16398	2009	1
137	15112	Landbouw	14874	16398	2009	2
137	15106	Landbouw	14874	16398	2009	3
137	36322	Landbouw	14874	16398	2012	1
137	36328	Landbouw	14874	16398	2012	2
137	36334	Landbouw	14874	16398	2012	3
137	15101	Landbouw	14874	16399	2009	1
137	15113	Landbouw	14874	16399	2009	2
137	15107	Landbouw	14874	16399	2009	3
137	36323	Landbouw	14874	16399	2012	1
137	36329	Landbouw	14874	16399	2012	2
137	36335	Landbouw	14874	16399	2012	3
137	15102	Landbouw	14874	16400	2009	1
137	15114	Landbouw	14874	16400	2009	2
137	15108	Landbouw	14874	16400	2009	3
137	36324	Landbouw	14874	16400	2012	1
137	36330	Landbouw	14874	16400	2012	2
137	36336	Landbouw	14874	16400	2012	3
137	37345	Landbouw	14875	16401	2009	3
137	29215	Landbouw	14875	16401	2010	1
137	29209	Landbouw	14875	16401	2010	2
137	29221	Landbouw	14875	16401	2010	3
137	29216	Landbouw	14875	16402	2010	1
137	29210	Landbouw	14875	16402	2010	2
137	29222	Landbouw	14875	16402	2010	3
137	37347	Landbouw	14875	16403	2009	3
137	29217	Landbouw	14875	16403	2010	1
137	29211	Landbouw	14875	16403	2010	2
137	37349	Landbouw	14875	16404	2009	3
137	29214	Landbouw	14875	16405	2010	2
137	29226	Landbouw	14875	16405	2010	3
137	4717	Landbouw	14876	16406	2007	1
137	2503	Landbouw	14876	16406	2007	2
137	2509	Landbouw	14876	16406	2007	3
137	28249	Landbouw	14876	16406	2010	1
137	28255	Landbouw	14876	16406	2010	2
137	28267	Landbouw	14876	16406	2010	3
137	38005	Landbouw	14876	16406	2013	1
137	38431	Landbouw	14876	16406	2013	2
137	39121	Landbouw	14876	16406	2013	3
137	4718	Landbouw	14876	16407	2007	1
137	2504	Landbouw	14876	16407	2007	2
137	2510	Landbouw	14876	16407	2007	3
137	28250	Landbouw	14876	16407	2010	1
137	28256	Landbouw	14876	16407	2010	2
137	28268	Landbouw	14876	16407	2010	3
137	38006	Landbouw	14876	16407	2013	1
137	38432	Landbouw	14876	16407	2013	2
137	39122	Landbouw	14876	16407	2013	3
137	4719	Landbouw	14876	16408	2007	1
137	2505	Landbouw	14876	16408	2007	2
137	2511	Landbouw	14876	16408	2007	3
137	28251	Landbouw	14876	16408	2010	1
137	28257	Landbouw	14876	16408	2010	2
137	28269	Landbouw	14876	16408	2010	3
137	38007	Landbouw	14876	16408	2013	1
137	38433	Landbouw	14876	16408	2013	2
137	39123	Landbouw	14876	16408	2013	3
137	4720	Landbouw	14876	16409	2007	1
137	2506	Landbouw	14876	16409	2007	2
137	2512	Landbouw	14876	16409	2007	3
137	28252	Landbouw	14876	16409	2010	1
137	28258	Landbouw	14876	16409	2010	2
137	28270	Landbouw	14876	16409	2010	3
137	38008	Landbouw	14876	16409	2013	1
137	38434	Landbouw	14876	16409	2013	2
137	39124	Landbouw	14876	16409	2013	3
137	4721	Landbouw	14876	16410	2007	1
137	2507	Landbouw	14876	16410	2007	2
137	2513	Landbouw	14876	16410	2007	3
137	28253	Landbouw	14876	16410	2010	1
137	28259	Landbouw	14876	16410	2010	2
137	28271	Landbouw	14876	16410	2010	3
137	38009	Landbouw	14876	16410	2013	1
137	38435	Landbouw	14876	16410	2013	2
137	39125	Landbouw	14876	16410	2013	3
137	4722	Landbouw	14876	16411	2007	1
137	2508	Landbouw	14876	16411	2007	2
137	2514	Landbouw	14876	16411	2007	3
137	28254	Landbouw	14876	16411	2010	1
137	28260	Landbouw	14876	16411	2010	2
137	28272	Landbouw	14876	16411	2010	3
137	38010	Landbouw	14876	16411	2013	1
137	38436	Landbouw	14876	16411	2013	2
137	39126	Landbouw	14876	16411	2013	3
137	37795	Landbouw	14877	16412	2013	1
137	41497	Landbouw	14877	16412	2013	2
137	39439	Landbouw	14877	16412	2013	3
137	37796	Landbouw	14877	16413	2013	1
137	41498	Landbouw	14877	16413	2013	2
137	39440	Landbouw	14877	16413	2013	3
137	37797	Landbouw	14877	16414	2013	1
137	41499	Landbouw	14877	16414	2013	2
137	39441	Landbouw	14877	16414	2013	3
137	37798	Landbouw	14877	16415	2013	1
137	41500	Landbouw	14877	16415	2013	2
137	39442	Landbouw	14877	16415	2013	3
137	37799	Landbouw	14877	16416	2013	1
137	41501	Landbouw	14877	16416	2013	2
137	39443	Landbouw	14877	16416	2013	3
137	37800	Landbouw	14877	16417	2013	1
137	41502	Landbouw	14877	16417	2013	2
137	39444	Landbouw	14877	16417	2013	3
137	8611	Landbouw	14878	16418	2008	1
137	8617	Landbouw	14878	16418	2008	2
137	8623	Landbouw	14878	16418	2008	3
137	30211	Landbouw	14878	16418	2011	1
137	30439	Landbouw	14878	16418	2011	2
137	30883	Landbouw	14878	16418	2011	3
137	8612	Landbouw	14878	16419	2008	1
137	8618	Landbouw	14878	16419	2008	2
137	8624	Landbouw	14878	16419	2008	3
137	30212	Landbouw	14878	16419	2011	1
137	30440	Landbouw	14878	16419	2011	2
137	30884	Landbouw	14878	16419	2011	3
137	8613	Landbouw	14878	16420	2008	1
137	8619	Landbouw	14878	16420	2008	2
137	8625	Landbouw	14878	16420	2008	3
137	30213	Landbouw	14878	16420	2011	1
137	30441	Landbouw	14878	16420	2011	2
137	30885	Landbouw	14878	16420	2011	3
137	8614	Landbouw	14878	16421	2008	1
137	8620	Landbouw	14878	16421	2008	2
137	8626	Landbouw	14878	16421	2008	3
137	30214	Landbouw	14878	16421	2011	1
137	30442	Landbouw	14878	16421	2011	2
137	30886	Landbouw	14878	16421	2011	3
137	8615	Landbouw	14878	16422	2008	1
137	8621	Landbouw	14878	16422	2008	2
137	8627	Landbouw	14878	16422	2008	3
137	30215	Landbouw	14878	16422	2011	1
137	30443	Landbouw	14878	16422	2011	2
137	30887	Landbouw	14878	16422	2011	3
137	8616	Landbouw	14878	16423	2008	1
137	8622	Landbouw	14878	16423	2008	2
137	8628	Landbouw	14878	16423	2008	3
137	30216	Landbouw	14878	16423	2011	1
137	30444	Landbouw	14878	16423	2011	2
137	30888	Landbouw	14878	16423	2011	3
137	37339	Landbouw	14879	16424	2009	2
137	22363	Landbouw	14879	16424	2009	3
137	37393	Landbouw	14879	16424	2012	1
137	37399	Landbouw	14879	16424	2012	2
137	37405	Landbouw	14879	16424	2012	3
137	37340	Landbouw	14879	16425	2009	2
137	22364	Landbouw	14879	16425	2009	3
137	37394	Landbouw	14879	16425	2012	1
137	37400	Landbouw	14879	16425	2012	2
137	37406	Landbouw	14879	16425	2012	3
137	37341	Landbouw	14879	16426	2009	2
137	22365	Landbouw	14879	16426	2009	3
137	37395	Landbouw	14879	16426	2012	1
137	37401	Landbouw	14879	16426	2012	2
137	37407	Landbouw	14879	16426	2012	3
137	37342	Landbouw	14879	16427	2009	2
137	22366	Landbouw	14879	16427	2009	3
137	37396	Landbouw	14879	16427	2012	1
137	37402	Landbouw	14879	16427	2012	2
137	37408	Landbouw	14879	16427	2012	3
137	37343	Landbouw	14879	16428	2009	2
137	22367	Landbouw	14879	16428	2009	3
137	37397	Landbouw	14879	16428	2012	1
137	37403	Landbouw	14879	16428	2012	2
137	37409	Landbouw	14879	16428	2012	3
137	37344	Landbouw	14879	16429	2009	2
137	23257	Landbouw	14880	16430	2009	1
137	23263	Landbouw	14880	16430	2009	2
137	23258	Landbouw	14880	16431	2009	1
137	23264	Landbouw	14880	16431	2009	2
137	23259	Landbouw	14880	16432	2009	1
137	23265	Landbouw	14880	16432	2009	2
137	23260	Landbouw	14880	16433	2009	1
137	23266	Landbouw	14880	16433	2009	2
137	23261	Landbouw	14880	16434	2009	1
137	23267	Landbouw	14880	16434	2009	2
137	23262	Landbouw	14880	16435	2009	1
137	23268	Landbouw	14880	16435	2009	2
137	28225	Landbouw	14881	16436	2008	1
137	28231	Landbouw	14881	16436	2008	2
137	28237	Landbouw	14881	16436	2008	3
137	32629	Landbouw	14881	16436	2011	1
137	32635	Landbouw	14881	16436	2011	2
137	32641	Landbouw	14881	16436	2011	3
137	43729	Landbouw	14881	16436	2014	1
137	43621	Landbouw	14881	16436	2014	2
137	43735	Landbouw	14881	16436	2014	3
137	28226	Landbouw	14881	16437	2008	1
137	28232	Landbouw	14881	16437	2008	2
137	28238	Landbouw	14881	16437	2008	3
137	32630	Landbouw	14881	16437	2011	1
137	32636	Landbouw	14881	16437	2011	2
137	32642	Landbouw	14881	16437	2011	3
137	43730	Landbouw	14881	16437	2014	1
137	43622	Landbouw	14881	16437	2014	2
137	43736	Landbouw	14881	16437	2014	3
137	28227	Landbouw	14881	16438	2008	1
137	28233	Landbouw	14881	16438	2008	2
137	28239	Landbouw	14881	16438	2008	3
137	32631	Landbouw	14881	16438	2011	1
137	32637	Landbouw	14881	16438	2011	2
137	32643	Landbouw	14881	16438	2011	3
137	43731	Landbouw	14881	16438	2014	1
137	43623	Landbouw	14881	16438	2014	2
137	43737	Landbouw	14881	16438	2014	3
137	28228	Landbouw	14881	16439	2008	1
137	28234	Landbouw	14881	16439	2008	2
137	28240	Landbouw	14881	16439	2008	3
137	32632	Landbouw	14881	16439	2011	1
137	32638	Landbouw	14881	16439	2011	2
137	32644	Landbouw	14881	16439	2011	3
137	43732	Landbouw	14881	16439	2014	1
137	43624	Landbouw	14881	16439	2014	2
137	43738	Landbouw	14881	16439	2014	3
137	28229	Landbouw	14881	16440	2008	1
137	28235	Landbouw	14881	16440	2008	2
137	28241	Landbouw	14881	16440	2008	3
137	32633	Landbouw	14881	16440	2011	1
137	32639	Landbouw	14881	16440	2011	2
137	32645	Landbouw	14881	16440	2011	3
137	43733	Landbouw	14881	16440	2014	1
137	43625	Landbouw	14881	16440	2014	2
137	43739	Landbouw	14881	16440	2014	3
137	28230	Landbouw	14881	16441	2008	1
137	28236	Landbouw	14881	16441	2008	2
137	28242	Landbouw	14881	16441	2008	3
137	32634	Landbouw	14881	16441	2011	1
137	32640	Landbouw	14881	16441	2011	2
137	32646	Landbouw	14881	16441	2011	3
137	43734	Landbouw	14881	16441	2014	1
137	43626	Landbouw	14881	16441	2014	2
137	43740	Landbouw	14881	16441	2014	3
137	5497	Landbouw	14883	16448	2007	1
137	5503	Landbouw	14883	16448	2007	2
137	5509	Landbouw	14883	16448	2007	3
137	37693	Landbouw	14883	16448	2013	1
137	38131	Landbouw	14883	16448	2013	2
137	39211	Landbouw	14883	16448	2013	3
137	5498	Landbouw	14883	16449	2007	1
137	5504	Landbouw	14883	16449	2007	2
137	5510	Landbouw	14883	16449	2007	3
137	37694	Landbouw	14883	16449	2013	1
137	38132	Landbouw	14883	16449	2013	2
137	39212	Landbouw	14883	16449	2013	3
137	5499	Landbouw	14883	16450	2007	1
137	5505	Landbouw	14883	16450	2007	2
137	5511	Landbouw	14883	16450	2007	3
137	37695	Landbouw	14883	16450	2013	1
137	38133	Landbouw	14883	16450	2013	2
137	39213	Landbouw	14883	16450	2013	3
137	5500	Landbouw	14883	16451	2007	1
137	5506	Landbouw	14883	16451	2007	2
137	5512	Landbouw	14883	16451	2007	3
137	37696	Landbouw	14883	16451	2013	1
137	38134	Landbouw	14883	16451	2013	2
137	39214	Landbouw	14883	16451	2013	3
137	5501	Landbouw	14883	16452	2007	1
137	5507	Landbouw	14883	16452	2007	2
137	5513	Landbouw	14883	16452	2007	3
137	37697	Landbouw	14883	16452	2013	1
137	38135	Landbouw	14883	16452	2013	2
137	39215	Landbouw	14883	16452	2013	3
137	5502	Landbouw	14883	16453	2007	1
137	5508	Landbouw	14883	16453	2007	2
137	5514	Landbouw	14883	16453	2007	3
137	37698	Landbouw	14883	16453	2013	1
